id	ObjecttypeVanID	AttribuutVan1ID	DomeinwaardeVan1ID	AttribuutVan2ID	DomeinwaardeVan2ID	AttribuutVan3ID	DomeinwaardeVan3ID	AttribuutVan4ID	DomeinwaardeVan4ID	InformatiemodelNaarID	ObjecttypeNaarID	AttribuutNaar1ID	DomeinwaardeNaar1ID	AttribuutNaar2ID	DomeinwaardeNaar2ID	AttribuutNaar3ID	DomeinwaardeNaar3ID	Toelichting
2257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4124	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4525					IMGeo	Waterdeel	bgt-type	waterloop	plus-type	waterloop: kanaal			
2258	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4124	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4526					IMGeo	Waterdeel	bgt-type	waterloop	plus-type	waterloop: sloot			
2259	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4123	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4520					IMGeo	Waterdeel	bgt-type	watervlakte	plus-type	watervlakte: meer, plas, ven, vijver			
2260	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4123	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4518					IMGeo	Waterdeel	bgt-type	watervlakte	plus-type	watervlakte: meer, plas, ven, vijver			
2261	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4123	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4516					IMGeo	Waterdeel	bgt-type	watervlakte	bor-type	watervlakte: poel			
2262	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4123	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4519					IMGeo	Waterdeel	bgt-type	watervlakte	plus-type	watervlakte: meer, plas, ven, vijver			
2263	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4123	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4521					IMGeo	Waterdeel	bgt-type	watervlakte	plus-type	watervlakte: haven			
2264	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4123							IMGeo	Waterdeel	bgt-type	watervlakte					
2265	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4124							IMGeo	Waterdeel	bgt-type	waterloop					
2266	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4125							IMGeo	Waterdeel	bgt-type	greppel, droge sloot					
2267	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4124	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4527					IMGeo	Waterdeel	bgt-type	waterloop	plus-type	waterloop: rivier			
2268	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_499	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4123	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4528					IMGeo	Waterdeel	bgt-type	zee					
2270	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_251									IMGeo	Waterinrichtingselement	bor-type	lichtbaken					
2271	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_755									IMGeo	Waterinrichtingselement	bor-type	drijvende oever					
2272	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_642									IMGeo	Waterinrichtingselement	bor-type	meerstoel					
2275	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_74									IMGeo	Waterinrichtingselement	plus-type	betonning 					
2276	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_79									IMGeo	Waterinrichtingselement	plus-type	vuilvang 					
2277	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_78									IMGeo	Waterinrichtingselement	plus-type	remmingswerk 					
2278	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_77									IMGeo	Waterinrichtingselement	plus-type	meerpaal					
2279	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_76									IMGeo	Waterinrichtingselement	plus-type	hoogtemerk 					
2280	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_75									IMGeo	Waterinrichtingselement	plus-type	geleidewerk 					
2281	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_128									IMGeo	Waterinrichtingselement	bor-type	mistbaken					
2282	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_349									IMGeo	Weginrichtingselement	bor-type	obstakelbeveiliger					
2283	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_474									IMGeo	Weginrichtingselement	bor-type	gootstrook					
2284	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_212									IMGeo	Weginrichtingselement	bor-type	band					
2288	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_378									IMGeo	Weginrichtingselement	bor-type	voegovergang					
2289	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_64									IMGeo	Weginrichtingselement	plus-type	balustrade 					
2291	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_213									IMGeo	Straatmeubilair	bor-type	blok					
2292	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_70	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4174							IMGeo	Weginrichtingselement	plus-type	wildrooster 					
2293	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_770									IMGeo	Weginrichtingselement	plus-type	wegmarkering 					
2294	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_471									IMGeo	Weginrichtingselement	plus-type	verblindingswering 					
2295	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_70									IMGeo	Weginrichtingselement	plus-type	rooster 					
2296	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_472									IMGeo	Weginrichtingselement	plus-type	molgoot 					
2297	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_473									IMGeo	Weginrichtingselement	plus-type	lijnafwatering 					
2298	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_5									IMGeo	Weginrichtingselement	plus-type	boomspiegel 					
2299	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_759									IMGeo	Weginrichtingselement	bor-type	verkeersdrempel					
2300	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_71									IMGeo	Weginrichtingselement	plus-type	geleideconstructie 					
2301	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3759					IMGeo	Wegdeel	bgt-functie	rijbaan: autosnelweg					
2302	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3761					IMGeo	Wegdeel	bgt-functie	rijbaan: regionale weg					
2304	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3760					IMGeo	Wegdeel	bgt-functie	rijbaan: autoweg					
2306	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3762					IMGeo	Wegdeel	bgt-functie	rijbaan: lokale weg					
2309	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3129			IMGeo	Wegdeel	bgt-functie	rijbaan: autoweg	plus-functie	calamiteitendoorsteek (CADO) 			
2311	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3759	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3129			IMGeo	Wegdeel	bgt-functie	rijbaan: autosnelweg	plus-functie	calamiteitendoorsteek (CADO) 			
2347	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3575							IMGeo	Wegdeel	bgt-functie	voetgangersgebied					
2348	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3576							IMGeo	Wegdeel	bgt-functie	voetpad					
2354	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3542							IMGeo	Wegdeel	bgt-functie	fietspad					
2355	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3594							IMGeo	Wegdeel	bgt-functie	inrit					
2357	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3585							IMGeo	Wegdeel	bgt-functie	overweg					
2368	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3577							IMGeo	Wegdeel	bgt-functie	voetpad op trap					
2423	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3158	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4484	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4766			IMGeo	Wegdeel	bgt-fysiekVoorkomen	half verhard	plus-fysiekVoorkomen	schelpen			
2426	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3158	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4483	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4758			IMGeo	Wegdeel	bgt-fysiekVoorkomen	half verhard	plus-fysiekVoorkomen	gravel			
2427	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3158	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4484	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4760			IMGeo	Wegdeel	bgt-fysiekVoorkomen	onverhard	plus-fysiekVoorkomen	boomschors			
2428	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4115	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4689					IMGeo	Wegdeel	bgt-fysiekVoorkomen	onverhard	plus-fysiekVoorkomen	zand			
2429	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3157	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_312	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10837					IMGeo	Wegdeel	bgt-fysiekVoorkomen	gesloten verharding	bor-fysiekVoorkomen	kunststof			
2436	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3156	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4478					IMGeo	Wegdeel	bgt-fysiekVoorkomen	open verharding	plus-fysiekVoorkomen	betonstraatstenen			
2437	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3156	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4482					IMGeo	Wegdeel	bgt-fysiekVoorkomen	open verharding	plus-fysiekVoorkomen	tegels			
2440	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3158	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4484	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4761			IMGeo	Wegdeel	bgt-fysiekVoorkomen	half verhard	plus-fysiekVoorkomen	grind			
2447	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3156	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4489					IMGeo	Wegdeel	bgt-fysiekVoorkomen	open verharding	plus-fysiekVoorkomen	betonelement			
2448	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3156	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4479					IMGeo	Wegdeel	bgt-fysiekVoorkomen	open verharding	plus-fysiekVoorkomen	gebakken klinkers			
2449	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3156	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4481					IMGeo	Wegdeel	bgt-fysiekVoorkomen	open verharding	plus-fysiekVoorkomen	sierbestrating			
2462	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3156	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4478	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4743			IMGeo	Wegdeel	bgt-fysiekVoorkomen	half verhard	plus-fysiekVoorkomen		plus-fysiekVoorkomen	grasklinkers	
2478	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3759					IMGeo	Wegdeel	plus-functie	verbindingsweg 					
2479	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3760					IMGeo	Wegdeel	plus-functie	verbindingsweg 					
2481	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_8706	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3762					IMGeo	Wegdeel	bor-functie	haltekom					
2482	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3761					IMGeo	Wegdeel	bor-functie	haltekom					
2487	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3588							IMGeo	Wegdeel	bgt-functie	ruiterpad					
2493	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3552							IMGeo	Wegdeel	bgt-functie	OV-baan					
2511	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3943	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_257	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4484	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4764			IMGeo	Wegdeel	bgt-fysiekVoorkomen	half verhard	plus-fysiekVoorkomen	puin			
2525	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3569							IMGeo	Wegdeel	bgt-functie	parkeervlak					
2533	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3579							IMGeo	Wegdeel	bgt-functie	woonerf					
